Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton,avg_shipping_time,daily_order_volume,monthly_stock_variation,regional_sales_growth,market_competition_index,transportation_cost,fuel_price_index,ad_campaign_effectiveness
WH_106022,EID_56022,Rural,Mid,West,Zone 4,7,0,3,4385,Rented,67,0,0,0,199,21.0,2000.0,30,0,B+,4,26,37136,8.71,485,-0.05,1.14,6,209.50386501812093,109.73451188245508,1.36
WH_105092,EID_55092,Urban,Large,North,Zone 6,3,0,3,4624,Company Owned,36,0,0,1,124,48.0,2008.0,23,1,C,5,29,32135,8.51,492,0.11,1.14,7,130.54512192083916,119.76534156401466,0.97
WH_113569,EID_63569,Rural,Mid,North,Zone 4,5,0,2,4562,Rented,56,0,0,0,246,27.0,2019.0,7,1,C,3,26,10069,8.65,291,-0.02,1.07,1,258.9846773590842,119.57298772644744,1.27
WH_111211,EID_61211,Rural,Large,North,Zone 6,6,0,3,4612,Rented,53,0,0,1,64,32.0,2003.0,23,1,A+,3,28,33072,7.39,449,0.15,1.11,3,67.37812744301377,94.52690093144231,1.09
WH_111221,EID_61221,Rural,Large,North,Zone 5,8,0,3,5171,Company Owned,25,1,0,1,82,29.0,2005.0,31,0,A,2,24,42063,4.61,450,0.01,1.04,1,86.32822578636139,119.58311028716282,1.21
WH_118602,EID_68602,Rural,Large,West,Zone 5,4,0,2,4558,Company Owned,69,0,0,0,107,22.0,2018.0,11,0,B,5,25,13075,1.92,284,-0.02,1.09,5,112.64780681878864,109.8525114866172,0.93
WH_122763,EID_72763,Rural,Large,North,Zone 6,7,0,3,5122,Company Owned,53,0,0,1,214,38.0,2002.0,26,1,A,6,29,33114,8.58,299,-0.16,1.01,1,225.29561363757728,72.9390939016721,0.93
WH_124788,EID_74788,Rural,Mid,South,Zone 2,8,0,2,5979,Rented,17,0,0,0,245,21.0,2010.0,15,0,C,2,32,20084,4.31,211,-0.04,1.02,8,257.93189411778707,105.7888895911818,1.0
WH_117515,EID_67515,Rural,Large,North,Zone 5,3,0,4,6152,Company Owned,18,0,0,0,119,30.0,2022.0,0,0,,0,14,6130,9.47,332,-0.19,1.07,6,125.28120571435372,83.33643287589545,0.97
WH_103659,EID_53659,Rural,Mid,South,Zone 4,4,2,2,4882,Rented,53,0,0,0,255,22.0,2016.0,13,1,B+,6,26,15113,9.2,476,-0.07,1.11,7,268.45972653075796,72.54124162755211,1.03
WH_103326,EID_53326,Urban,Mid,North,Zone 4,6,0,2,5511,Company Owned,16,0,0,1,175,35.0,2004.0,25,1,B+,6,26,33114,8.23,287,0.01,1.02,7,184.23706722699075,94.87624011168724,0.88
WH_109465,EID_59465,Rural,Large,North,Zone 6,8,0,3,4030,Rented,16,0,0,1,138,24.0,2000.0,38,1,C,2,6,53136,9.59,305,-0.18,1.06,1,145.28408729899843,85.95316595291243,1.06
WH_115033,EID_65033,Rural,Large,North,Zone 6,8,0,2,6368,Rented,29,0,0,1,148,28.0,1996.0,25,0,B,5,6,29080,9.27,74,-0.04,1.15,1,155.81191971196932,77.55012238773763,1.11
WH_102663,EID_52663,Rural,Large,North,Zone 6,8,0,2,3794,Company Owned,38,0,0,1,68,31.0,2009.0,20,0,B,4,6,23089,7.1,178,-0.05,1.11,7,71.58926040820212,73.7691654346675,1.08
WH_121305,EID_71305,Rural,Small,South,Zone 1,1,0,2,5856,Rented,43,0,0,0,85,46.0,,20,0,B+,4,21,23114,8.2,279,-0.15,1.01,1,89.48657551025266,96.9867135861255,1.19
WH_111673,EID_61673,Rural,Mid,South,Zone 2,3,0,2,7893,Company Owned,61,0,0,1,230,25.0,2012.0,24,1,A,3,12,34121,9.15,185,-0.17,1.02,7,242.14014549833072,119.814610305553,1.11
WH_124541,EID_74541,Rural,Large,North,Zone 5,3,3,1,5990,Company Owned,46,0,1,1,193,30.0,,26,1,A,6,24,34117,8.36,250,-0.1,1.08,3,203.1871655703384,72.82457131795726,1.22
WH_101927,EID_51927,Rural,Mid,North,Zone 2,1,1,2,4692,Company Owned,50,0,1,1,255,32.0,,4,0,B+,3,1,5085,5.33,227,-0.19,1.12,7,268.45972653075796,89.93565607251098,1.33
WH_119990,EID_69990,Rural,Large,West,Zone 5,5,0,2,6265,Company Owned,63,0,0,1,87,27.0,,18,1,A,4,10,23103,6.17,439,-0.1,1.03,8,91.59214199284683,101.42095417161416,1.14
WH_114132,EID_64132,Rural,Small,West,Zone 6,8,0,7,5308,Company Owned,61,0,0,1,238,44.0,2008.0,17,1,B+,6,9,21141,4.9,276,0.07,1.05,1,250.56241142870743,112.60840884988772,1.19
WH_123426,EID_73426,Rural,Small,North,Zone 6,2,1,3,7117,Company Owned,63,0,0,1,262,43.0,,19,0,A+,2,8,25102,1.46,54,0.08,1.11,2,275.8292092198376,112.82313545374512,1.12
WH_102880,EID_52880,Rural,Mid,West,Zone 4,7,2,3,5051,Company Owned,38,0,0,0,192,30.0,2001.0,22,0,A,3,11,29065,3.98,482,-0.08,1.12,1,202.1343823290413,93.71699694924352,1.2
WH_113562,EID_63562,Rural,Mid,West,Zone 4,5,0,4,4539,Company Owned,49,0,0,1,87,21.0,2001.0,32,0,A,3,26,43095,6.41,222,-0.15,1.1,9,91.59214199284683,114.84249848384944,1.22
WH_109494,EID_59494,Rural,Mid,West,Zone 3,0,5,4,4428,Rented,35,0,0,1,177,43.0,,9,0,B,4,19,11151,6.82,79,-0.03,1.14,4,186.34263370958496,91.46665573996415,1.22
WH_119165,EID_69165,Rural,Mid,West,Zone 3,8,4,4,5122,Company Owned,64,1,0,1,255,34.0,,4,1,A,2,19,6099,8.06,330,-0.17,1.08,5,268.45972653075796,77.24870024350656,1.03
WH_121132,EID_71132,Rural,Large,West,Zone 5,0,0,4,4945,Company Owned,65,0,0,1,69,30.0,,21,0,B,6,14,26073,4.96,388,0.15,1.06,3,72.64204364949921,113.5389697486716,1.21
WH_122253,EID_72253,Rural,Mid,North,Zone 2,2,0,3,5196,Rented,36,0,0,1,156,31.0,,15,0,A,4,1,21104,7.24,353,-0.16,1.11,6,164.23418564234606,78.47008478241618,1.02
WH_116195,EID_66195,Rural,Mid,West,Zone 2,6,1,4,4548,Company Owned,63,0,0,1,236,33.0,,14,0,B,5,12,16114,5.84,386,0.0,1.04,1,248.45684494611328,84.74088749351121,1.02
WH_104620,EID_54620,Rural,Mid,South,Zone 3,4,3,4,4424,Company Owned,35,0,0,1,179,23.0,,14,1,B,5,19,17128,8.72,161,0.18,1.01,7,188.44820019217912,74.45364430184492,1.13
WH_100942,EID_50942,Rural,Large,South,Zone 6,1,0,2,7119,Rented,65,0,0,0,139,26.0,,17,0,B+,4,29,20151,6.86,53,0.17,1.1,4,146.33687054029554,77.6726793412974,1.13
WH_123729,EID_73729,Rural,Mid,North,Zone 2,0,0,4,3566,Rented,52,0,0,0,122,18.0,,28,0,A,6,12,37070,4.67,438,-0.01,1.11,6,128.43955543824498,104.06904725858698,1.01
WH_124064,EID_74064,Rural,Small,West,Zone 6,1,0,3,6902,Rented,20,0,1,0,200,31.0,,17,0,A+,6,15,24138,1.79,222,-0.15,1.04,2,210.556648259418,79.00773796825337,1.1
WH_116577,EID_66577,Rural,Small,West,Zone 6,7,0,5,5120,Rented,42,0,0,1,209,24.0,,23,0,C,2,9,29093,8.65,56,0.18,1.09,4,220.03169743109183,72.8298093966457,1.22
WH_116522,EID_66522,Rural,Large,North,Zone 6,0,4,3,4050,Company Owned,52,0,0,1,176,26.0,,14,0,A,4,28,18085,8.52,330,-0.02,1.03,3,185.28985046828785,80.84509174121092,1.04
WH_108368,EID_58368,Rural,Large,North,Zone 6,3,1,3,5951,Company Owned,38,0,0,1,215,39.0,2000.0,24,1,A+,5,28,31102,6.57,71,-0.09,1.07,1,226.3483968788744,104.86680231013396,1.23
WH_108627,EID_58627,Rural,Large,North,Zone 6,0,0,1,6182,Company Owned,58,0,0,0,145,30.0,,15,0,A+,3,28,20076,8.76,331,0.05,1.08,1,152.65356998807806,80.10834123750502,1.04
WH_116692,EID_66692,Rural,Large,West,Zone 6,3,2,3,4877,Company Owned,37,0,0,1,120,37.0,,16,0,C,2,6,20087,8.04,269,0.14,1.07,2,126.3339889556508,110.1968357526285,1.22
WH_117949,EID_67949,Rural,Mid,North,Zone 4,8,0,2,5001,Rented,42,0,0,1,217,26.0,2012.0,17,0,B+,5,26,21098,3.37,351,-0.12,1.08,1,228.45396336146857,79.97981247332801,1.07
WH_112156,EID_62156,Rural,Mid,West,Zone 2,6,0,5,5118,Company Owned,21,1,1,0,226,,2022.0,5,0,C,3,12,7098,1.12,96,0.05,1.09,4,237.92901253314236,74.84901293417197,1.23
WH_106727,EID_56727,Rural,Large,North,Zone 6,6,1,3,5929,Company Owned,30,0,0,1,199,26.0,,5,0,B+,2,29,5074,1.81,274,-0.06,1.08,4,209.50386501812093,73.3659261776334,1.0
WH_123916,EID_73916,Rural,Large,North,Zone 6,4,0,3,5183,Company Owned,59,0,0,1,232,31.0,2022.0,0,0,,0,28,7064,5.9,385,0.14,1.1,2,244.2457119809249,118.48289664671388,1.11
WH_123453,EID_73453,Rural,Mid,South,Zone 4,1,0,1,7019,Rented,60,0,0,1,120,33.0,,5,0,C,3,26,6109,9.79,100,-0.03,1.04,6,126.3339889556508,108.62630588167276,0.86
WH_112817,EID_62817,Rural,Large,West,Zone 5,6,0,5,5064,Company Owned,58,0,0,0,208,22.0,2022.0,0,0,,0,5,8060,9.65,416,-0.12,1.01,7,218.97891418979475,114.67884484852088,1.01
WH_119328,EID_69328,Rural,Small,North,Zone 1,1,2,2,5085,Rented,25,0,0,0,224,20.0,,25,0,B+,6,3,28121,1.68,314,-0.18,1.09,7,235.82344605054817,103.27444972569369,1.3
WH_123565,EID_73565,Rural,Large,North,Zone 6,5,1,3,3527,Company Owned,47,1,0,1,259,36.0,2016.0,9,1,B,2,6,11112,7.01,379,0.16,1.03,2,272.67085949594633,113.18574092228424,0.92
WH_102623,EID_52623,Rural,Mid,North,Zone 3,3,0,2,4486,Rented,44,0,0,0,141,24.0,2000.0,38,1,B,3,27,49101,9.19,298,0.05,1.11,1,148.4424370228897,95.25104017347748,1.02
WH_108534,EID_58534,Rural,Mid,East,Zone 3,4,1,4,5113,Company Owned,47,0,1,1,64,26.0,,9,0,B+,6,27,11106,5.87,319,0.16,1.08,1,67.37812744301377,74.78845873272117,1.07
WH_116615,EID_66615,Urban,Large,West,Zone 6,3,1,6,4779,Rented,70,0,0,0,240,19.0,2009.0,14,0,B+,5,23,16094,4.02,269,-0.08,1.07,5,252.6679779113016,103.82292275187294,0.93
WH_108371,EID_58371,Rural,Large,South,Zone 6,2,1,2,5873,Company Owned,59,0,0,0,253,21.0,,16,0,B,5,23,20145,4.93,390,-0.06,1.08,1,266.3541600481638,108.95347800870375,1.27
WH_118306,EID_68306,Rural,Large,North,Zone 6,4,0,3,2617,Rented,18,0,0,1,233,28.0,2017.0,5,0,C,3,23,7079,5.54,359,0.0,1.14,7,245.298495222222,92.05291154387488,1.03
WH_100737,EID_50737,Rural,Mid,North,Zone 4,1,0,2,4573,Rented,54,0,0,0,104,16.0,,16,0,C,6,26,22141,8.35,167,-0.16,1.09,7,109.48945709489738,88.23301450011078,1.0
WH_118807,EID_68807,Rural,Large,South,Zone 5,1,0,2,4050,Rented,56,0,0,0,179,26.0,,19,0,C,5,10,24103,3.31,66,-0.1,1.05,9,188.44820019217912,71.67575853999126,1.0
WH_121029,EID_71029,Rural,Large,South,Zone 5,6,0,4,4609,Rented,22,0,0,0,194,16.0,2008.0,18,0,B,6,14,21089,7.21,165,0.05,1.08,8,204.2399488116355,108.52124844506652,1.2
WH_114057,EID_64057,Rural,Mid,South,Zone 2,0,0,4,4595,Company Owned,27,0,0,1,169,38.0,,24,0,C,4,32,30083,8.4,209,-0.18,1.12,7,177.92036777920822,79.49378339143446,1.0
WH_114879,EID_64879,Rural,Mid,South,Zone 4,7,0,2,5545,Company Owned,25,1,0,1,79,,2020.0,6,0,B+,3,11,8073,1.31,302,-0.02,1.04,8,83.16987606247012,84.83921133595885,0.95
WH_114249,EID_64249,Urban,Large,North,Zone 5,6,0,3,3932,Rented,43,0,0,1,168,28.0,2014.0,20,0,C,5,14,27132,9.96,377,0.03,1.12,8,176.86758453791114,96.800602833186,0.96
WH_119868,EID_69868,Rural,Mid,North,Zone 3,5,3,3,3460,Company Owned,41,0,0,1,188,30.0,,11,0,B+,2,19,13055,6.89,164,0.17,1.11,9,197.92324936385293,114.3815661163073,1.24
WH_119132,EID_69132,Rural,Mid,South,Zone 3,1,0,2,3589,Company Owned,55,1,0,0,94,23.0,,12,0,A+,4,19,16068,4.4,376,-0.12,1.06,4,98.96162468192648,72.39607273989107,1.22
WH_109513,EID_59513,Rural,Large,West,Zone 6,0,0,4,4688,Rented,24,0,0,0,255,26.0,,25,0,B,2,23,29133,7.28,323,0.1,1.06,9,268.45972653075796,86.95401286743635,1.08
WH_110187,EID_60187,Rural,Mid,South,Zone 4,6,0,2,3696,Rented,17,0,0,0,251,25.0,2001.0,24,0,C,2,11,30111,8.87,390,-0.07,1.13,2,264.2485935655696,116.0532841720678,0.94
WH_106495,EID_56495,Rural,Small,North,Zone 6,8,2,2,3926,Rented,55,0,0,0,107,38.0,2021.0,0,0,,0,13,6062,2.18,489,-0.03,1.05,2,112.64780681878864,106.56395890121318,0.85
WH_100755,EID_50755,Rural,Mid,South,Zone 2,2,1,2,5180,Company Owned,45,0,0,1,224,24.0,,9,0,A,3,32,12072,8.15,450,-0.17,1.09,1,235.82344605054817,116.30866371874642,1.11
WH_124236,EID_74236,Rural,Mid,West,Zone 4,8,0,3,7313,Company Owned,35,0,0,0,248,33.0,2012.0,11,1,A+,3,26,14069,7.88,224,0.11,1.07,2,261.09024384167833,100.39693813396428,0.89
WH_118695,EID_68695,Rural,Mid,North,Zone 4,0,1,2,6377,Company Owned,36,1,0,1,166,35.0,,4,0,C,2,26,5082,4.58,446,0.15,1.05,6,174.76201805531696,100.51147090455544,1.07
WH_115802,EID_65802,Rural,Mid,North,Zone 3,3,1,3,5227,Company Owned,40,0,0,1,129,46.0,2015.0,18,1,B+,2,27,22076,6.12,237,-0.13,1.14,5,135.8090381273246,77.02135558269902,1.06
WH_124415,EID_74415,Rural,Large,West,Zone 6,2,0,3,6091,Company Owned,69,0,0,0,173,25.0,,4,0,C,3,23,6123,3.48,169,-0.11,1.11,3,182.1315007443966,87.76622766114441,0.95
WH_120705,EID_70705,Rural,Mid,South,Zone 4,3,0,3,4387,Rented,36,0,0,0,270,16.0,1996.0,17,1,A,5,26,22095,9.83,135,-0.1,1.07,1,284.25147515021433,81.77684517199708,1.01
WH_106200,EID_56200,Rural,Small,South,Zone 6,6,1,4,4810,Company Owned,66,0,0,1,91,31.0,2020.0,5,0,A,1,2,7103,7.33,176,-0.2,1.08,4,95.8032749580352,83.92218890465793,1.11
WH_116453,EID_66453,Rural,Mid,North,Zone 2,4,0,2,6163,Company Owned,55,0,0,1,246,30.0,2010.0,17,0,A,4,12,23093,8.06,395,0.05,1.11,8,258.9846773590842,114.5247613903116,1.29
WH_108084,EID_58084,Rural,Mid,West,Zone 4,3,1,4,4464,Company Owned,39,0,0,0,101,25.0,2017.0,9,1,A+,2,11,12116,7.15,224,0.16,1.09,4,106.3311073710061,76.76377696734927,1.08
WH_115047,EID_65047,Rural,Mid,North,Zone 4,5,0,4,3911,Company Owned,62,0,0,0,195,27.0,2016.0,8,0,C,5,26,10060,5.01,124,-0.05,1.07,2,205.29273205293256,102.0585975668792,0.9
WH_118517,EID_68517,Rural,Large,North,Zone 6,5,1,4,5044,Rented,64,0,0,0,127,16.0,2018.0,8,1,B,4,29,10087,4.56,476,0.01,1.09,7,133.70347164473046,70.03876367235455,1.3
WH_105682,EID_55682,Rural,Large,North,Zone 6,1,0,2,4070,Rented,44,0,0,1,208,31.0,,30,0,B,2,6,36129,9.23,437,-0.02,1.08,2,218.97891418979475,114.19062992900795,1.21
WH_123969,EID_73969,Rural,Small,South,Zone 1,8,0,2,5994,Rented,49,0,0,1,148,26.0,1999.0,27,0,B+,6,21,31117,2.93,396,0.0,1.08,4,155.81191971196932,107.3299919345427,1.15
WH_115653,EID_65653,Rural,Large,North,Zone 6,5,2,2,4821,Rented,49,0,0,1,224,23.0,,11,0,B+,1,4,13098,3.16,65,0.01,1.04,3,235.82344605054817,94.12238547194384,1.14
WH_124949,EID_74949,Rural,Mid,North,Zone 3,3,0,2,3753,Rented,22,0,0,1,183,11.0,2003.0,17,0,C,5,19,22144,9.21,376,0.06,1.1,5,192.65933315736748,102.00686083396748,1.13
WH_118064,EID_68064,Rural,Large,North,Zone 6,6,0,4,5730,Company Owned,43,0,0,1,206,27.0,2006.0,25,1,A+,4,28,36088,6.27,325,0.18,1.12,3,216.87334770720057,114.8978512144798,1.17
WH_107557,EID_57557,Rural,Large,North,Zone 5,3,0,3,7079,Rented,34,1,0,1,77,40.0,2007.0,15,0,B+,3,14,18119,5.57,202,0.12,1.09,5,81.06430957987594,77.31183165652818,1.16
WH_108569,EID_58569,Rural,Large,North,Zone 6,4,0,2,4813,Company Owned,63,0,0,0,256,42.0,2014.0,19,0,B+,4,28,24099,3.47,273,-0.03,1.02,9,269.51250977205507,115.52881684497304,0.86
WH_109661,EID_59661,Rural,Mid,West,Zone 3,2,2,7,4753,Rented,49,0,0,1,204,27.0,,22,0,B,3,19,25100,3.3,215,-0.0,1.15,4,214.7677812246064,105.48664967594388,1.1
WH_115734,EID_65734,Urban,Mid,West,Zone 3,2,2,4,4370,Company Owned,60,0,0,1,171,35.0,,5,0,A+,5,19,7117,5.56,197,0.03,1.06,1,180.0259342618024,116.1227172747118,0.94
WH_105961,EID_55961,Rural,Small,West,Zone 1,4,1,3,4576,Company Owned,63,0,0,1,206,30.0,2004.0,29,0,A,2,3,37095,9.52,66,0.14,1.04,1,216.87334770720057,89.08677905019849,1.01
WH_122882,EID_72882,Rural,Mid,West,Zone 3,7,0,2,5334,Company Owned,68,0,0,0,105,36.0,2011.0,20,1,C,3,27,26073,5.63,188,-0.14,1.14,1,110.54224033619448,102.48891420991566,1.37
WH_107868,EID_57868,Urban,Large,North,Zone 6,3,2,3,4171,Company Owned,64,0,0,1,197,42.0,,8,1,C,3,28,10083,4.22,63,0.08,1.03,4,207.39829853552675,118.04877445752712,0.87
WH_101269,EID_51269,Rural,Mid,South,Zone 2,3,0,2,5229,Company Owned,19,0,0,1,55,36.0,2016.0,11,1,A,5,32,17151,3.62,417,0.02,1.04,8,57.90307827133996,87.7219025861616,0.93
WH_113733,EID_63733,Rural,Small,North,Zone 6,2,2,4,4299,Rented,49,0,0,0,162,26.0,,0,0,,0,13,2106,8.1,166,-0.1,1.14,9,170.5508850901286,118.36735756559278,1.3
WH_112697,EID_62697,Rural,Mid,North,Zone 4,3,1,2,5938,Rented,61,0,0,0,250,18.0,2007.0,16,0,A,3,26,20057,8.52,190,0.09,1.09,4,263.19581032427254,90.24309010532102,1.17
WH_120382,EID_70382,Rural,Large,North,Zone 5,5,0,2,5892,Rented,30,0,0,0,160,20.0,2012.0,14,1,C,1,17,19070,3.66,377,-0.01,1.15,8,168.44531860753443,74.26317537352242,1.24
WH_106998,EID_56998,Rural,Large,North,Zone 6,7,0,4,3884,Rented,37,0,0,1,96,29.0,1997.0,24,0,B+,2,29,27131,4.11,309,-0.07,1.02,5,101.06719116452064,85.24729142795056,1.19
WH_111283,EID_61283,Rural,Mid,West,Zone 4,6,3,3,5672,Company Owned,56,0,0,1,71,21.0,,4,0,C,6,11,5129,1.07,499,-0.02,1.08,5,74.7476101320934,84.7183088224207,1.05
WH_108669,EID_58669,Urban,Large,West,Zone 5,5,0,4,4436,Rented,34,0,0,0,143,27.0,2008.0,23,0,C,6,25,29109,8.3,68,0.12,1.15,4,150.54800350548388,74.24020994812179,0.95
WH_124143,EID_74143,Rural,Mid,West,Zone 3,7,0,4,4005,Rented,18,0,0,0,223,,1997.0,26,0,B+,4,19,30118,3.03,427,0.16,1.07,1,234.7706628092511,89.14887653953167,1.01
WH_109045,EID_59045,Urban,Large,South,Zone 6,1,4,2,5479,Rented,32,0,0,0,98,32.0,,4,0,B,2,29,4088,1.27,270,0.06,1.09,7,103.17275764711484,104.97889051262544,1.01
WH_121660,EID_71660,Rural,Small,South,Zone 1,5,0,2,4761,Company Owned,55,1,0,1,88,32.0,2017.0,12,1,A+,3,3,18119,2.43,410,-0.09,1.13,7,92.64492523414393,85.45090581377806,1.19
WH_124618,EID_74618,Rural,Small,North,Zone 6,6,0,3,4910,Rented,63,0,0,1,55,19.0,2014.0,16,0,B+,6,8,20079,4.04,303,0.09,1.05,4,57.90307827133996,93.84602621498436,1.22
WH_121005,EID_71005,Rural,Mid,South,Zone 3,8,0,4,4414,Company Owned,25,0,0,1,99,29.0,2000.0,39,0,B,3,27,48097,5.96,254,0.13,1.07,8,104.22554088841191,82.34006304373051,1.2
WH_105127,EID_55127,Rural,Large,North,Zone 6,6,0,4,4527,Company Owned,55,0,0,1,222,35.0,2023.0,0,0,,0,29,11077,3.25,495,-0.05,1.08,3,233.717879567954,108.76712429605578,1.26
WH_109327,EID_59327,Rural,Small,South,Zone 1,1,0,2,5156,Rented,28,1,0,1,180,20.0,,10,0,A,3,21,15093,2.87,321,0.1,1.07,3,189.50098343347625,118.68202598614975,1.01
WH_101545,EID_51545,Rural,Mid,West,Zone 4,6,1,4,4367,Rented,24,0,0,1,176,33.0,,4,0,C,1,11,6111,5.35,64,0.0,1.13,4,185.28985046828785,89.5604731098665,1.15
WH_100739,EID_50739,Rural,Large,West,Zone 6,7,0,5,4137,Company Owned,57,1,0,1,160,43.0,,15,1,A+,3,23,20149,4.39,361,0.07,1.07,8,168.44531860753443,83.47368130701422,1.09
WH_111572,EID_61572,Rural,Mid,South,Zone 2,4,0,1,3647,Company Owned,29,0,0,1,181,35.0,2018.0,5,1,A,1,32,7092,1.78,198,-0.04,1.03,2,190.5537666747733,78.31162053147449,1.09
WH_110875,EID_60875,Rural,Mid,West,Zone 4,2,1,4,4194,Rented,65,0,0,0,223,28.0,,25,0,A+,4,26,33082,3.74,369,-0.09,1.11,7,234.7706628092511,114.18259368220184,1.27
WH_101674,EID_51674,Rural,Mid,West,Zone 3,8,0,2,5238,Company Owned,56,0,0,1,156,25.0,1998.0,38,0,A,2,19,52120,8.11,294,-0.01,1.07,7,164.23418564234606,101.8845995672388,1.26
WH_116121,EID_66121,Rural,Small,South,Zone 1,5,0,3,4862,Rented,54,0,0,1,260,27.0,2023.0,0,0,,0,21,5089,7.12,364,-0.07,1.02,6,273.72364273724344,95.07326344858156,0.86
WH_102567,EID_52567,Rural,Large,West,Zone 5,4,5,4,5013,Company Owned,40,0,0,1,111,38.0,,13,1,A+,6,25,17072,3.53,245,0.1,1.06,7,116.858939783977,71.06625829545389,1.09
WH_106984,EID_56984,Rural,Mid,West,Zone 3,0,0,3,4815,Company Owned,26,0,0,1,109,29.0,,24,0,A,2,19,32068,8.58,145,-0.05,1.07,6,114.75337330138282,84.91001196370111,1.06
WH_106795,EID_56795,Rural,Large,North,Zone 5,4,2,2,4576,Rented,63,0,0,1,166,24.0,,16,0,B,6,17,19148,3.57,96,-0.05,1.04,3,174.76201805531696,98.21470860061562,1.09
WH_104732,EID_54732,Rural,Small,North,Zone 1,0,0,2,5890,Company Owned,40,1,0,0,153,34.0,,25,0,B+,6,21,29094,7.52,414,0.01,1.04,5,161.0758359184548,107.24952481422166,1.02
WH_100773,EID_50773,Rural,Small,West,Zone 1,7,0,8,4415,Rented,21,0,0,0,84,17.0,2005.0,22,0,B+,5,3,25103,4.58,252,0.14,1.03,8,88.43379226895557,89.98382547118385,1.1
WH_117249,EID_67249,Rural,Mid,South,Zone 3,2,0,2,6065,Company Owned,32,0,0,0,224,27.0,,18,0,B,5,19,22136,9.69,456,-0.13,1.14,2,235.82344605054817,100.6094127570318,0.99
WH_108521,EID_58521,Rural,Large,South,Zone 5,0,1,2,6785,Company Owned,23,0,0,1,256,60.0,,28,0,A+,4,25,37059,4.82,213,-0.17,1.04,1,269.51250977205507,107.1143218027093,1.16
WH_124391,EID_74391,Rural,Mid,North,Zone 4,7,0,3,5969,Company Owned,26,0,0,0,237,23.0,1997.0,29,0,A,4,26,37139,7.35,219,-0.19,1.11,5,249.50962818741036,92.94956844613314,1.14
WH_117025,EID_67025,Urban,Mid,West,Zone 3,1,0,4,5429,Company Owned,68,0,0,0,117,23.0,,28,1,A+,6,27,39130,3.85,124,-0.19,1.07,6,123.17563923175956,113.56454804309436,0.87
WH_100018,EID_50018,Rural,Mid,North,Zone 3,4,1,4,4598,Rented,58,0,0,1,159,22.0,2001.0,29,1,A+,5,27,38082,4.89,81,-0.15,1.03,6,167.39253536623733,85.42579591729849,0.94
WH_102244,EID_52244,Rural,Mid,North,Zone 4,6,0,4,4521,Company Owned,55,0,1,1,215,32.0,1998.0,25,0,C,3,26,31100,8.7,361,0.11,1.11,3,226.3483968788744,100.83762480285844,1.33
WH_103203,EID_53203,Rural,Large,West,Zone 5,2,0,4,4508,Rented,35,0,0,1,187,43.0,,7,1,B,3,25,10063,8.73,384,-0.19,1.05,7,196.87046612255585,85.0844440674128,0.94
WH_107288,EID_57288,Rural,Mid,West,Zone 4,3,2,3,2819,Company Owned,31,0,1,1,96,32.0,1999.0,25,0,B,3,11,29141,9.54,104,-0.18,1.09,7,101.06719116452064,95.3820743033386,1.22
WH_105204,EID_55204,Rural,Mid,North,Zone 3,5,0,4,4407,Company Owned,61,0,0,1,67,32.0,2006.0,23,0,A,2,19,29069,9.79,131,0.09,1.07,5,70.53647716690504,119.1698033799569,0.99
WH_113708,EID_63708,Rural,Large,West,Zone 6,3,0,2,4497,Company Owned,68,0,0,1,104,22.0,2010.0,18,1,A+,6,6,25065,9.79,406,0.11,1.12,5,109.48945709489738,102.52977315562713,0.98
WH_106923,EID_56923,Rural,Large,West,Zone 6,3,0,4,5383,Company Owned,59,1,0,1,196,41.0,,26,0,B,4,23,30123,6.09,113,0.17,1.04,4,206.34551529422967,97.62372278729192,1.04
WH_124157,EID_74157,Rural,Large,North,Zone 5,3,0,2,5558,Rented,33,0,0,1,119,35.0,2021.0,6,0,C,3,17,9081,1.88,103,0.18,1.08,8,125.28120571435372,111.01108449765124,1.13
WH_111998,EID_61998,Rural,Mid,South,Zone 2,3,1,3,5380,Company Owned,31,1,0,1,243,33.0,2007.0,23,0,A,3,32,30068,9.45,339,-0.04,1.08,6,255.8263276351929,115.2869559601805,1.02
WH_111197,EID_61197,Rural,Large,North,Zone 5,7,1,2,4871,Company Owned,64,1,0,1,161,34.0,,22,0,B,4,14,25141,3.94,436,0.13,1.07,3,169.4981018488315,104.81241236926118,1.28
WH_113968,EID_63968,Rural,Large,South,Zone 5,2,0,2,5180,Company Owned,27,1,0,1,114,36.0,,14,0,C,6,14,19121,7.86,491,-0.05,1.11,6,120.01728950786828,77.70954580757359,1.28
WH_121569,EID_71569,Rural,Large,North,Zone 5,1,0,2,5113,Rented,40,0,0,1,212,30.0,,10,0,C,3,25,13105,8.77,177,0.12,1.07,2,223.1900471549831,91.29236537534736,0.99
WH_112921,EID_62921,Rural,Small,West,Zone 1,7,3,2,5220,Rented,52,0,0,1,232,39.0,,0,0,,0,3,3141,2.92,385,0.19,1.09,6,244.2457119809249,79.87060855961943,0.94
